0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
11.729999999999999,16.973333333333333,14.729999999999999,16.805,19.766666666666666,18.756666666666668,24.745,22.455,45.038333333333334,46.730000000000004,21.32,26.203333333333333,36.361666666666665,39.419999999999995,37.20166666666667,26.748333333333335,47.26,39.33166666666667,40.48833333333334,31.19,27.783333333333335,29.76833333333333,33.18833333333333,42.38333333333333,48.92333333333333,47.14,36.245,35.425,31.65666666666667,31.43166666666667,34.94166666666667,40.248333333333335,43.20166666666667,41.931666666666665,43.50333333333333,46.12166666666667,36.07666666666667,40.50833333333333,43.83166666666667,45.538333333333334,43.55333333333333,50.26,37.58166666666667,36.11333333333334,68.51666666666667,81.42,60.105000000000004,60.20333333333333,82.50166666666668,63.61666666666667,56.461666666666666,69.11,48.19833333333334,58.901666666666664,64.03,72.69833333333332,53.156666666666666,72.49666666666667,71.83333333333333,62.20166666666667,63.05166666666666,86.24166666666666,90.35833333333333,95.775,67.50166666666667,74.44333333333334,66.70666666666666,90.71833333333333,75.68833333333333,105.16166666666666,82.24666666666667,125.97166666666666,150.255,154.785,158.34666666666666
10.381666666666666,15.625,13.381666666666666,9.285,11.203333333333335,17.408333333333335,23.396666666666665,14.935,43.690000000000005,45.38166666666667,19.971666666666668,24.855,35.013333333333335,38.07166666666667,35.85333333333333,25.4,45.91166666666666,37.983333333333334,39.14,29.841666666666665,26.435,28.42,31.84,41.035,41.01,45.791666666666664,34.89666666666667,34.07666666666667,30.308333333333334,30.083333333333332,33.593333333333334,38.9,41.85333333333333,40.583333333333336,42.155,44.77333333333333,34.72833333333333,39.16,42.483333333333334,44.190000000000005,42.205000000000005,48.91166666666666,36.233333333333334,34.765,67.16833333333334,80.07166666666667,58.75666666666667,58.855000000000004,81.15333333333334,62.26833333333333,55.11333333333334,67.76166666666667,46.85,57.55333333333333,62.681666666666665,71.35,51.80833333333333,71.14833333333333,70.485,60.85333333333333,61.70333333333333,84.89333333333335,89.01,94.42666666666668,66.15333333333334,73.095,65.35833333333333,89.36999999999999,74.33999999999999,103.81333333333333,80.89833333333333,124.62333333333332,148.90666666666667,153.43666666666667,156.99833333333333
26.654999999999998,11.471666666666666,20.148333333333333,29.491666666666667,34.291666666666664,13.254999999999999,19.243333333333332,35.141666666666666,39.53666666666666,41.22833333333333,15.818333333333333,20.701666666666664,30.86,33.91833333333333,31.7,21.246666666666666,41.75833333333333,33.83,34.986666666666665,25.688333333333333,22.28166666666667,24.266666666666666,27.686666666666667,36.88166666666667,43.42166666666667,41.638333333333335,30.743333333333332,29.923333333333336,26.154999999999998,25.93,29.44,34.74666666666667,37.7,36.43,38.001666666666665,40.62,30.575,35.00666666666667,38.330000000000005,40.03666666666666,38.05166666666666,44.75833333333333,32.08,30.611666666666668,63.015,75.91833333333334,54.60333333333333,54.70166666666667,77.0,58.115,50.96,63.608333333333334,42.69666666666667,53.4,58.52833333333333,67.19666666666667,47.655,66.99499999999999,66.33166666666666,56.7,57.55,80.74,84.85666666666665,90.27333333333333,62.0,68.94166666666666,61.205000000000005,85.21666666666667,70.18666666666667,99.66000000000001,76.74499999999999,120.47,144.75333333333336,149.28333333333333,152.845
4.541666666666667,8.76,6.516666666666667,11.513333333333332,17.776666666666664,10.543333333333333,16.531666666666666,17.163333333333334,36.825,38.516666666666666,13.106666666666666,17.990000000000002,28.148333333333333,31.206666666666667,28.988333333333333,18.535,39.04666666666667,31.118333333333332,32.275,22.976666666666667,19.57,21.555,24.975,34.169999999999995,40.71,38.92666666666666,28.03166666666667,27.211666666666666,23.44333333333333,23.21833333333333,26.728333333333335,32.035,34.98833333333334,33.718333333333334,35.29,37.90833333333333,27.863333333333333,32.295,35.61833333333333,37.325,35.34,42.04666666666667,29.368333333333332,27.9,60.30333333333333,73.20666666666666,51.891666666666666,51.99,74.28833333333334,55.40333333333333,48.248333333333335,60.89666666666667,39.985,50.68833333333334,55.81666666666667,64.485,44.943333333333335,64.28333333333333,63.62,53.98833333333334,54.83833333333334,78.02833333333334,82.145,87.56166666666667,59.288333333333334,66.23,58.49333333333333,82.50500000000001,67.475,96.94833333333332,74.03333333333333,117.75833333333334,142.04166666666666,146.57166666666666,150.13333333333333
10.953333333333335,12.068333333333333,9.825,4.775,9.754999999999999,13.851666666666667,19.84,10.425,40.13333333333333,41.825,16.415,21.298333333333336,31.456666666666667,34.515,32.29666666666667,21.84333333333333,42.355000000000004,34.42666666666666,35.583333333333336,26.285,22.878333333333334,24.863333333333333,28.283333333333335,37.47833333333333,40.505,42.235,31.34,30.52,26.751666666666665,26.526666666666664,30.03666666666667,35.343333333333334,38.29666666666667,37.026666666666664,38.598333333333336,41.21666666666667,31.171666666666667,35.60333333333333,38.92666666666666,40.63333333333333,38.64833333333333,45.355000000000004,32.67666666666666,31.208333333333332,63.611666666666665,76.515,55.2,55.29833333333333,77.59666666666666,58.711666666666666,51.556666666666665,64.205,43.29333333333333,53.99666666666667,59.125,67.79333333333334,48.251666666666665,67.59166666666667,66.92833333333333,57.29666666666667,58.14666666666667,81.33666666666666,85.45333333333333,90.86999999999999,62.59666666666667,69.53833333333334,61.80166666666666,85.81333333333333,70.78333333333333,100.25666666666666,77.34166666666667,121.06666666666666,145.35,149.88,153.44166666666666
49.50333333333333,41.465,50.141666666666666,54.14833333333333,57.11,43.248333333333335,49.236666666666665,59.79833333333333,15.933333333333334,20.09333333333333,41.265,50.695,60.85333333333333,25.755,33.638333333333335,39.65,68.67166666666667,30.73166666666667,31.888333333333332,31.505,37.205000000000005,41.02833333333333,47.666666666666664,56.108333333333334,62.64833333333333,39.598333333333336,34.096666666666664,34.25333333333333,43.891666666666666,45.156666666666666,48.666666666666664,53.973333333333336,37.14666666666667,39.78333333333333,41.355000000000004,44.07,49.80166666666666,54.233333333333334,57.556666666666665,43.37166666666667,41.405,48.111666666666665,51.306666666666665,49.83833333333334,82.24166666666666,95.145,56.611666666666665,73.92833333333333,96.22666666666667,57.56166666666666,54.31333333333334,61.05,61.92333333333333,72.62666666666668,77.75500000000001,86.42333333333333,66.88166666666667,86.22166666666666,65.77833333333334,75.92666666666668,76.77666666666667,99.96666666666667,104.08333333333333,109.5,81.22666666666667,88.16833333333334,80.43166666666666,104.44333333333334,89.41333333333334,118.88666666666667,95.97166666666666,139.69666666666666,163.98,168.51000000000002,172.07166666666666
34.75833333333333,20.895,29.571666666666665,39.40333333333333,42.365,22.678333333333335,28.666666666666668,45.05333333333333,48.96,50.651666666666664,25.241666666666667,30.125,40.28333333333333,43.34166666666667,41.123333333333335,30.67,51.181666666666665,43.25333333333333,44.41,35.111666666666665,31.705,33.690000000000005,37.11,46.305,52.845,51.06166666666666,40.166666666666664,39.34666666666667,35.57833333333333,35.35333333333333,38.86333333333334,44.169999999999995,47.123333333333335,45.85333333333333,47.425,50.04333333333333,39.998333333333335,44.43,47.75333333333333,49.46,47.475,54.181666666666665,41.50333333333333,40.035,72.43833333333333,85.34166666666667,64.02666666666667,64.125,86.42333333333333,67.53833333333334,60.38333333333333,73.03166666666667,52.12,62.82333333333334,67.95166666666667,76.61999999999999,57.07833333333333,76.41833333333334,75.75500000000001,66.12333333333333,66.97333333333333,90.16333333333334,94.28,99.69666666666667,71.42333333333333,78.365,70.62833333333333,94.64,79.61,109.08333333333333,86.16833333333334,129.89333333333335,154.17666666666668,158.70666666666665,162.26833333333335
30.953333333333333,10.526666666666667,24.446666666666665,33.79,40.495,12.31,23.201666666666664,39.440000000000005,38.59166666666667,40.28333333333333,14.873333333333333,24.66,34.818333333333335,32.973333333333336,30.755,20.301666666666666,44.785,32.885,34.041666666666664,24.743333333333332,21.336666666666666,27.293333333333333,30.71333333333333,39.90833333333333,46.44833333333334,40.693333333333335,29.798333333333336,28.978333333333335,29.18166666666667,28.956666666666667,32.46666666666667,37.77333333333333,36.755,35.485,37.056666666666665,39.77166666666667,33.60166666666667,38.03333333333333,41.35666666666667,39.09166666666667,37.10666666666667,43.81333333333334,35.10666666666667,33.638333333333335,66.04166666666667,78.945,53.65833333333333,57.72833333333333,80.02666666666667,57.169999999999995,50.015,56.751666666666665,45.723333333333336,56.42666666666666,61.555,70.22333333333333,50.681666666666665,70.02166666666668,65.38666666666667,59.72666666666667,60.57666666666667,83.76666666666667,87.88333333333334,93.3,65.02666666666667,71.96833333333333,64.23166666666667,88.24333333333334,73.21333333333334,102.68666666666667,79.77166666666668,123.49666666666667,147.78,152.31,155.87166666666664
11.883333333333333,12.008333333333333,6.2316666666666665,12.806666666666667,19.278333333333332,13.791666666666666,19.779999999999998,18.456666666666667,40.07333333333334,41.765,16.355,21.238333333333333,31.396666666666665,34.455000000000005,32.236666666666665,21.783333333333335,42.294999999999995,34.36666666666667,35.52333333333333,26.225,22.81833333333333,24.803333333333335,28.223333333333336,37.41833333333333,43.958333333333336,42.175,31.279999999999998,30.459999999999997,26.691666666666666,26.466666666666665,29.976666666666667,35.28333333333333,38.236666666666665,36.96666666666667,38.538333333333334,41.156666666666666,31.111666666666668,35.54333333333333,38.86666666666667,40.57333333333334,38.58833333333334,45.294999999999995,32.61666666666667,31.148333333333333,63.55166666666666,76.455,55.14,55.23833333333334,77.53666666666666,58.651666666666664,51.49666666666667,64.145,43.233333333333334,53.93666666666666,59.065000000000005,67.73333333333333,48.19166666666667,67.53166666666667,66.86833333333333,57.236666666666665,58.086666666666666,81.27666666666667,85.39333333333335,90.81,62.53666666666666,69.47833333333332,61.74166666666667,85.75333333333333,70.72333333333333,100.19666666666667,77.28166666666667,121.00666666666666,145.29,149.82000000000002,153.38166666666666
15.033333333333333,16.148333333333333,13.905,1.2783333333333333,13.688333333333333,17.93166666666667,23.92,6.77,44.21333333333334,45.905,20.495,25.378333333333334,35.53666666666666,38.595,36.376666666666665,25.923333333333336,46.434999999999995,38.50666666666667,39.663333333333334,30.365000000000002,26.958333333333332,28.94333333333333,32.36333333333333,41.55833333333333,44.43833333333334,46.315000000000005,35.419999999999995,34.6,30.831666666666667,30.60666666666667,34.11666666666667,39.42333333333333,42.376666666666665,41.10666666666667,42.67833333333333,45.29666666666667,35.251666666666665,39.68333333333333,43.00666666666667,44.71333333333334,42.72833333333333,49.434999999999995,36.75666666666667,35.288333333333334,67.69166666666666,80.595,59.28,59.37833333333333,81.67666666666668,62.791666666666664,55.63666666666666,68.28500000000001,47.373333333333335,58.07666666666667,63.205000000000005,71.87333333333332,52.33166666666667,71.67166666666667,71.00833333333334,61.376666666666665,62.22666666666667,85.41666666666667,89.53333333333333,94.95,66.67666666666666,73.61833333333334,65.88166666666667,89.89333333333335,74.86333333333333,104.33666666666666,81.42166666666667,125.14666666666668,149.42999999999998,153.96,157.52166666666665
