0,1,2,3,4,5,6,7
719.7333333333333,381.2083333333333,362.51166666666666,719.7333333333333,339.46666666666664,356.4133333333333,37.74666666666667,633.8316666666667
649.35,310.825,292.12833333333333,649.35,269.0833333333333,286.03,36.95333333333333,563.4483333333334
509.02666666666664,170.50166666666667,151.80499999999998,509.02666666666664,128.76000000000002,145.70666666666665,177.73333333333332,423.125
509.02666666666664,170.50166666666667,151.80499999999998,509.02666666666664,128.76000000000002,145.70666666666665,177.73333333333332,423.125
508.94166666666666,170.41666666666666,151.72,508.94166666666666,128.675,145.62166666666664,177.81833333333333,423.04
497.96500000000003,159.44,140.74333333333334,497.96500000000003,117.69833333333332,134.645,187.58166666666665,412.06333333333333
494.8283333333333,156.30333333333334,137.60666666666665,494.8283333333333,114.56166666666667,131.50833333333333,190.71833333333333,408.9266666666666
455.305,116.78,88.74,455.305,128.62,115.24333333333334,275.135,369.40333333333336
441.84166666666664,103.31666666666666,75.27666666666667,441.84166666666664,115.15666666666667,101.78,240.19333333333333,355.94
509.02666666666664,170.50166666666667,151.80499999999998,509.02666666666664,128.76000000000002,145.70666666666665,177.73333333333332,423.125
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
773.95,435.425,416.72833333333335,773.95,393.68333333333334,410.63,91.96333333333334,688.0483333333334
751.0083333333333,412.48333333333335,393.7866666666667,751.0083333333333,370.7416666666667,387.68833333333333,69.02166666666668,665.1066666666667
740.56,402.03499999999997,383.3383333333333,740.56,360.2933333333333,377.24,58.57333333333334,654.6583333333333
740.1883333333334,401.6633333333333,382.96666666666664,740.1883333333334,359.9216666666667,376.8683333333333,58.20166666666667,654.2866666666666
720.965,382.44,363.7433333333333,720.965,340.6983333333334,357.64500000000004,38.97833333333333,635.0633333333334
709.7833333333333,371.2583333333333,352.56166666666667,709.7833333333333,329.51666666666665,346.4633333333333,27.796666666666667,623.8816666666667
698.34,359.815,341.1183333333333,698.34,318.0733333333334,335.02000000000004,16.353333333333335,612.4383333333334
636.73,298.205,279.5083333333333,636.73,256.4633333333333,273.40999999999997,49.336666666666666,550.8283333333333
509.02666666666664,170.50166666666667,151.80499999999998,509.02666666666664,128.76000000000002,145.70666666666665,177.73333333333332,423.125
508.94166666666666,170.41666666666666,151.72,508.94166666666666,128.675,145.62166666666664,177.81833333333333,423.04
508.90999999999997,170.38500000000002,151.68833333333333,508.90999999999997,128.64333333333335,145.59,177.85,423.0083333333333
489.6166666666667,151.09166666666667,132.395,489.6166666666667,109.35,126.29666666666667,195.92999999999998,403.71500000000003
486.225,147.7,129.00333333333333,486.225,105.95833333333333,122.905,199.32166666666666,400.3233333333334
422.9566666666667,84.43166666666666,56.391666666666666,422.9566666666667,96.27166666666668,82.895,259.4216666666667,337.055
437.5833333333333,99.05833333333334,71.01833333333335,437.5833333333333,110.89833333333333,97.52166666666668,244.79500000000002,351.6816666666667
467.38666666666666,128.86166666666665,100.82166666666667,467.38666666666666,140.70166666666668,127.325,252.45,381.48499999999996
663.895,325.37,306.67333333333335,663.895,283.62833333333333,300.575,38.8,577.9933333333333
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
774.0783333333333,435.55333333333334,416.8566666666667,774.0783333333333,393.81166666666667,410.7583333333333,92.09166666666667,688.1766666666666
773.8716666666667,435.34666666666664,416.65,773.8716666666667,393.60499999999996,410.5516666666666,91.885,687.9699999999999
740.56,402.03499999999997,383.3383333333333,740.56,360.2933333333333,377.24,58.57333333333334,654.6583333333333
740.1883333333334,401.6633333333333,382.96666666666664,740.1883333333334,359.9216666666667,376.8683333333333,58.20166666666667,654.2866666666666
724.9416666666667,386.4166666666667,367.72,724.9416666666667,344.675,361.62166666666667,42.955000000000005,639.0400000000001
710.4366666666666,371.9116666666667,353.21500000000003,710.4366666666666,330.17,347.1166666666667,28.45,624.535
696.015,357.49,338.7933333333333,696.015,315.74833333333333,332.695,14.028333333333334,610.1133333333333
672.2733333333333,333.74833333333333,315.0516666666666,672.2733333333333,292.0066666666667,308.9533333333333,13.613333333333333,586.3716666666667
666.1383333333334,327.61333333333334,308.9166666666667,666.1383333333334,285.87166666666667,302.8183333333333,41.04333333333333,580.2366666666666
636.73,298.205,279.5083333333333,636.73,256.4633333333333,273.40999999999997,49.336666666666666,550.8283333333333
636.7099999999999,298.185,279.48833333333334,636.7099999999999,256.4433333333333,273.39000000000004,49.35666666666667,550.8083333333333
508.94166666666666,170.41666666666666,151.72,508.94166666666666,128.675,145.62166666666664,177.81833333333333,423.04
508.90999999999997,170.38500000000002,151.68833333333333,508.90999999999997,128.64333333333335,145.59,177.85,423.0083333333333
472.5083333333333,133.98333333333332,115.28666666666666,472.5083333333333,92.24166666666666,109.18833333333333,213.03833333333333,386.6066666666667
479.60833333333335,141.08333333333334,122.38666666666667,479.60833333333335,99.34166666666667,116.28833333333334,205.93833333333333,393.7066666666667
422.575,84.05,56.01,422.575,95.89,82.51333333333334,259.80333333333334,336.67333333333335
427.2133333333333,88.68833333333333,60.64833333333333,427.2133333333333,100.52833333333334,87.15166666666667,255.165,341.31166666666667
438.5816666666667,100.05666666666666,72.01666666666667,438.5816666666667,111.89666666666668,98.52,243.79666666666665,352.68
478.82166666666666,140.29666666666665,112.25666666666666,478.82166666666666,152.13666666666668,138.76000000000002,263.885,392.92
740.56,402.03499999999997,383.3383333333333,740.56,360.2933333333333,377.24,58.57333333333334,654.6583333333333
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.3666666666667,470.84166666666664,452.14500000000004,809.3666666666667,429.1,446.0466666666667,127.38000000000001,723.465
773.95,435.425,416.72833333333335,773.95,393.68333333333334,410.63,91.96333333333334,688.0483333333334
750.5466666666667,412.02166666666665,393.325,750.5466666666667,370.28,387.22666666666663,68.56,664.645
740.56,402.03499999999997,383.3383333333333,740.56,360.2933333333333,377.24,58.57333333333334,654.6583333333333
737.0766666666666,398.5516666666666,379.85499999999996,737.0766666666666,356.81,373.7566666666667,55.09,651.175
719.99,381.46500000000003,362.7683333333333,719.99,339.72333333333336,356.67,38.00333333333333,634.0883333333334
705.6166666666667,367.09166666666664,348.39500000000004,705.6166666666667,325.35,342.2966666666667,23.63,619.715
698.0166666666667,359.4916666666667,340.795,698.0166666666667,317.75,334.69666666666666,16.029999999999998,612.115
672.2116666666666,333.68666666666667,314.99,672.2116666666666,291.945,308.89166666666665,13.675,586.31
669.505,330.97999999999996,312.28333333333336,669.505,289.23833333333334,306.185,23.215,583.6033333333332
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
636.73,298.205,279.5083333333333,636.73,256.4633333333333,273.40999999999997,49.336666666666666,550.8283333333333
636.7099999999999,298.185,279.48833333333334,636.7099999999999,256.4433333333333,273.39000000000004,49.35666666666667,550.8083333333333
423.0133333333333,84.48833333333333,65.79166666666667,423.0133333333333,42.74666666666667,59.693333333333335,262.53333333333336,337.1116666666667
472.47999999999996,133.955,115.25833333333334,472.47999999999996,92.21333333333334,109.16000000000001,213.06666666666666,386.5783333333333
472.47999999999996,133.955,115.25833333333334,472.47999999999996,92.21333333333334,109.16000000000001,213.06666666666666,386.5783333333333
465.9916666666667,127.46666666666667,108.77,465.9916666666667,85.725,102.67166666666667,219.55499999999998,380.09000000000003
420.05833333333334,81.53333333333333,53.49333333333333,420.05833333333334,93.37333333333332,79.99666666666667,262.32,334.1566666666667
428.32,89.795,61.755,428.32,101.635,88.25833333333334,254.05833333333334,342.4183333333333
438.5816666666667,100.05666666666666,72.01666666666667,438.5816666666667,111.89666666666668,98.52,243.79666666666665,352.68
478.82166666666666,140.29666666666665,112.25666666666666,478.82166666666666,152.13666666666668,138.76000000000002,263.885,392.92
728.4449999999999,389.92,371.22333333333336,728.4449999999999,348.17833333333334,365.125,46.458333333333336,642.5433333333333
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.3666666666667,470.84166666666664,452.14500000000004,809.3666666666667,429.1,446.0466666666667,127.38000000000001,723.465
774.0783333333333,435.55333333333334,416.8566666666667,774.0783333333333,393.81166666666667,410.7583333333333,92.09166666666667,688.1766666666666
758.9183333333333,420.3933333333333,401.69666666666666,758.9183333333333,378.65166666666664,395.59833333333336,76.93166666666666,673.0166666666667
741.5716666666667,403.0466666666667,384.35,741.5716666666667,361.305,378.25166666666667,59.585,655.67
731.5783333333333,393.05333333333334,374.3566666666667,731.5783333333333,351.31166666666667,368.2583333333333,49.59166666666667,645.6766666666666
720.3966666666668,381.87166666666667,363.175,720.3966666666668,340.13,357.07666666666665,38.41,634.495
696.0,357.475,338.77833333333336,696.0,315.73333333333335,332.68,14.013333333333332,610.0983333333334
678.3733333333333,339.84833333333336,321.15166666666664,678.3733333333333,298.1066666666667,315.05333333333334,7.513333333333334,592.4716666666667
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
636.73,298.205,279.5083333333333,636.73,256.4633333333333,273.40999999999997,49.336666666666666,550.8283333333333
636.7099999999999,298.185,279.48833333333334,636.7099999999999,256.4433333333333,273.39000000000004,49.35666666666667,550.8083333333333
422.9933333333333,84.46833333333333,65.77166666666668,422.9933333333333,42.72666666666667,59.67333333333333,262.55333333333334,337.09166666666664
423.0133333333333,84.48833333333333,65.79166666666667,423.0133333333333,42.74666666666667,59.693333333333335,262.53333333333336,337.1116666666667
432.68666666666667,94.16166666666666,75.46499999999999,432.68666666666667,52.419999999999995,69.36666666666666,252.86,346.78499999999997
456.8233333333334,118.29833333333333,99.60166666666667,456.8233333333334,76.55666666666666,93.50333333333333,228.72333333333333,370.9216666666667
415.14833333333337,76.62333333333332,48.583333333333336,415.14833333333337,88.46333333333334,75.08666666666666,271.93833333333333,329.24666666666667
417.335,78.81,50.769999999999996,417.335,90.65,77.27333333333333,265.04333333333335,331.43333333333334
433.64000000000004,95.115,67.075,433.64000000000004,106.955,93.57833333333333,248.73833333333332,347.73833333333334
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
423.0316666666667,84.50666666666666,65.81,423.0316666666667,42.765,59.711666666666666,262.515,337.13
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
797.1550000000001,458.63,439.93333333333334,797.1550000000001,416.8883333333333,433.835,115.16833333333334,711.2533333333333
773.8233333333334,435.29833333333335,416.60166666666663,773.8233333333334,393.5566666666667,410.50333333333333,91.83666666666666,687.9216666666667
750.5366666666666,412.01166666666666,393.315,750.5366666666666,370.27000000000004,387.21666666666664,68.55,664.635
740.6433333333333,402.1183333333333,383.4216666666667,740.6433333333333,360.37666666666667,377.3233333333334,58.656666666666666,654.7416666666667
698.8583333333333,360.3333333333333,341.63666666666666,698.8583333333333,318.59166666666664,335.5383333333333,16.871666666666666,612.9566666666667
684.0016666666667,345.47666666666663,326.78,684.0016666666667,303.73499999999996,320.6816666666667,10.885,598.1
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
636.73,298.205,279.5083333333333,636.73,256.4633333333333,273.40999999999997,49.336666666666666,550.8283333333333
417.3833333333333,78.85833333333333,60.16166666666666,417.3833333333333,37.11666666666667,54.06333333333334,268.1633333333333,331.4816666666667
417.3833333333333,78.85833333333333,60.16166666666666,417.3833333333333,37.11666666666667,54.06333333333334,268.1633333333333,331.4816666666667
423.0133333333333,84.48833333333333,65.79166666666667,423.0133333333333,42.74666666666667,59.693333333333335,262.53333333333336,337.1116666666667
432.68666666666667,94.16166666666666,75.46499999999999,432.68666666666667,52.419999999999995,69.36666666666666,252.86,346.78499999999997
447.77666666666664,109.25166666666668,90.555,447.77666666666664,67.51,84.45666666666666,237.77,361.875
415.2883333333333,76.76333333333334,48.723333333333336,415.2883333333333,88.60333333333332,75.22666666666667,272.295,329.38666666666666
408.08,69.555,41.515,408.08,81.395,68.01833333333333,274.29833333333335,322.17833333333334
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
423.5566666666667,85.03166666666667,66.335,423.5566666666667,43.29,60.236666666666665,261.99,337.655
809.5216666666668,470.99666666666667,452.3,809.5216666666668,429.255,446.20166666666665,127.53500000000001,723.62
802.6516666666666,464.12666666666667,445.43,802.6516666666666,422.385,439.3316666666667,120.66499999999999,716.75
774.0783333333333,435.55333333333334,416.8566666666667,774.0783333333333,393.81166666666667,410.7583333333333,92.09166666666667,688.1766666666666
759.4633333333334,420.93833333333333,402.2416666666667,759.4633333333334,379.19666666666666,396.1433333333333,77.47666666666667,673.5616666666666
736.2233333333334,397.6983333333334,379.00166666666667,736.2233333333334,355.9566666666667,372.90333333333336,54.236666666666665,650.3216666666667
686.8066666666667,348.2816666666667,329.585,686.8066666666667,306.54,323.4866666666667,4.819999999999999,600.9050000000001
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
417.3833333333333,78.85833333333333,60.16166666666666,417.3833333333333,37.11666666666667,54.06333333333334,268.1633333333333,331.4816666666667
417.3833333333333,78.85833333333333,60.16166666666666,417.3833333333333,37.11666666666667,54.06333333333334,268.1633333333333,331.4816666666667
423.0133333333333,84.48833333333333,65.79166666666667,423.0133333333333,42.74666666666667,59.693333333333335,262.53333333333336,337.1116666666667
440.1166666666667,101.59166666666667,82.895,440.1166666666667,59.85,76.79666666666667,245.42999999999998,354.21500000000003
415.2883333333333,76.76333333333334,48.723333333333336,415.2883333333333,88.60333333333332,75.22666666666667,272.295,329.38666666666666
404.1933333333333,65.66833333333334,37.62833333333333,404.1933333333333,77.50833333333334,64.13166666666667,278.185,318.2916666666667
391.5566666666667,53.031666666666666,24.991666666666667,391.5566666666667,64.87166666666667,51.495,323.65999999999997,305.655
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
765.1,426.575,407.87833333333333,765.1,384.8333333333333,401.78,83.11333333333333,679.1983333333334
725.9433333333333,387.4183333333333,368.72166666666664,725.9433333333333,345.6766666666666,362.62333333333333,43.95666666666667,640.0416666666666
690.1633333333334,351.6383333333333,332.94166666666666,690.1633333333334,309.89666666666665,326.8433333333333,8.176666666666668,604.2616666666667
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
417.3833333333333,78.85833333333333,60.16166666666666,417.3833333333333,37.11666666666667,54.06333333333334,268.1633333333333,331.4816666666667
421.9,83.375,64.67833333333333,421.9,41.63333333333333,58.580000000000005,263.64666666666665,335.99833333333333
440.93,102.405,83.70833333333333,440.93,60.663333333333334,77.61,244.61666666666667,355.02833333333336
402.90999999999997,64.385,36.345,402.90999999999997,76.225,62.848333333333336,290.1683333333333,317.0083333333333
390.54,52.015,23.975,390.54,63.855000000000004,50.47833333333333,291.8383333333333,304.6383333333333
391.5566666666667,53.031666666666666,24.991666666666667,391.5566666666667,64.87166666666667,51.495,323.65999999999997,305.655
396.74,58.215,30.175,396.74,70.055,56.67833333333333,328.8433333333333,310.8383333333333
395.75333333333333,57.22833333333333,29.188333333333333,395.75333333333333,69.06833333333334,55.69166666666667,327.8566666666667,309.85166666666663
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
694.0633333333334,355.5383333333333,336.84166666666664,694.0633333333334,313.7966666666667,330.7433333333333,12.076666666666666,608.1616666666666
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
414.76500000000004,76.24,57.54333333333333,414.76500000000004,34.498333333333335,51.445,270.78166666666664,328.86333333333334
440.07666666666665,101.55166666666668,82.855,440.07666666666665,59.809999999999995,76.75666666666666,245.47,354.175
401.99833333333333,63.473333333333336,35.43333333333333,401.99833333333333,75.31333333333333,61.93666666666666,289.2566666666667,316.09666666666664
390.82,52.294999999999995,24.255,390.82,64.135,50.75833333333333,293.62666666666667,304.9183333333333
388.745,50.22,22.18,388.745,62.059999999999995,48.68333333333333,320.84833333333336,302.8433333333333
395.60833333333335,57.083333333333336,29.043333333333333,395.60833333333335,68.92333333333333,55.54666666666667,327.7116666666667,309.7066666666667
387.72166666666664,49.19666666666667,21.15666666666667,387.72166666666664,61.03666666666666,47.66,319.825,301.82
413.35999999999996,74.83500000000001,56.138333333333335,413.35999999999996,33.093333333333334,50.04,279.27833333333336,327.4583333333333
694.0633333333334,355.5383333333333,336.84166666666664,694.0633333333334,313.7966666666667,330.7433333333333,12.076666666666666,608.1616666666666
694.0633333333334,355.5383333333333,336.84166666666664,694.0633333333334,313.7966666666667,330.7433333333333,12.076666666666666,608.1616666666666
680.6966666666667,342.1716666666667,323.475,680.6966666666667,300.43,317.37666666666667,23.416666666666668,594.795
663.8733333333333,325.34833333333336,306.65166666666664,663.8733333333333,283.6066666666667,300.55333333333334,38.77833333333333,577.9716666666667
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
649.8016666666666,311.27666666666664,292.58,649.8016666666666,269.535,286.4816666666667,45.07333333333334,563.9
411.5083333333333,72.98333333333333,54.28666666666666,411.5083333333333,31.241666666666667,48.18833333333334,277.4266666666666,325.6066666666667
411.5083333333333,72.98333333333333,54.28666666666666,411.5083333333333,31.241666666666667,48.18833333333334,277.4266666666666,325.6066666666667
411.5083333333333,72.98333333333333,54.28666666666666,411.5083333333333,31.241666666666667,48.18833333333334,277.4266666666666,325.6066666666667
412.0383333333333,73.51333333333334,54.81666666666667,412.0383333333333,31.771666666666665,48.718333333333334,277.9566666666667,326.13666666666666
401.39833333333337,62.873333333333335,44.17666666666666,401.39833333333337,21.131666666666668,38.07833333333333,284.14833333333337,315.49666666666667
401.8066666666667,63.281666666666666,35.24166666666667,401.8066666666667,75.12166666666667,61.745,289.065,315.905
400.14000000000004,61.615,33.575,400.14000000000004,64.11333333333333,50.736666666666665,294.165,314.23833333333334
