"Date and Time Downloaded : 01/01/2021 11:34:35 pm""Health Facility Code""",Health Facility Code Short,Facility Name,Old Health Facility Names,Old Health Facility Name 2,Old Health Facility Name 3,Health Facility Type,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Ownership Sub-Classification for private facilities,Street Name and #           ,Building name and #,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Zip Code,Landline Number,Landline Number 2,Fax Number,Email Address,Alternate Email Address,Official Website,Facility Head: Last Name,Facility Head: First Name,Facility Head: Middle Name,Facility Head: Position,Hospital Licensing Status,Service Capability,Bed Capacity,lon,lat,precision,geometry,i30,i60
DOH000000000000011,11,DILASAG RURAL HEALTH UNIT,,,,Rural Health Unit,Government,Local Government Unit,,SANTIAGO STREET,,REGION III (CENTRAL LUZON),30000000,AURORA,37700000,DILASAG,37703000,MASAGANA (POB.),37703009,3205,,,,,,,MAALIW,APRIL JOY,BAUTISTA,Municipal Health Officer,,,,122.2122902,16.3923466,GEOMETRIC_CENTER,"POLYGON ((122.198296 16.429352, 122.19729 16.429857, 122.196979 16.429658, 122.196509 16.427347, 122.195632 16.427005, 122.1954 16.423347, 122.19551 16.422567, 122.196356 16.422412, 122.196462 16.420518, 122.197343 16.420399, 122.197437 16.419494, 122.19833 16.419307, 122.196418 16.419219, 122.19629 16.418277, 122.194444 16.418193, 122.194345 16.417292, 122.193467 16.41717, 122.193355 16.416281, 122.192512 16.416125, 122.192353 16.415284, 122.187435 16.415202, 122.187435 16.413492, 122.188326 16.413311, 122.187396 16.413241, 122.187326 16.41231, 122.186403 16.412234, 122.18629 16.411284, 122.184425 16.411212, 122.18429 16.410271, 122.183229 16.410286, 122.183096 16.411153, 122.18229 16.41125, 122.176588 16.411049, 122.175885 16.410751, 122.175683 16.409347, 122.17629 16.408739, 122.177074 16.409563, 122.18129 16.409454, 122.181478 16.408535, 122.18529 16.408421, 122.186142 16.408494, 122.18629 16.409409, 122.188168 16.409468, 122.188252 16.410384, 122.18929 16.410394, 122.189379 16.409435, 122.190319 16.409375, 122.190371 16.408427, 122.191317 16.408373, 122.191364 16.406421, 122.193324 16.406347, 122.192359 16.406278, 122.19229 16.405311, 122.189369 16.405267, 122.189369 16.403426, 122.194221 16.403416, 122.194268 16.404369, 122.195258 16.404379, 122.19535 16.403406, 122.19729 16.403375, 122.197345 16.402401, 122.198308 16.402364, 122.198343 16.401399, 122.20029 16.401372, 122.200339 16.400395, 122.201306 16.400363, 122.201337 16.399394, 122.20329 16.399369, 122.203334 16.39839, 122.204304 16.398361, 122.204332 16.396388, 122.205304 16.39636, 122.20531 16.395347, 122.20433 16.395307, 122.20429 16.394326, 122.202332 16.394305, 122.202304 16.393332, 122.201334 16.393303, 122.201307 16.39033, 122.199343 16.390294, 122.199308 16.389328, 122.198347 16.38929, 122.198347 16.387403, 122.201235 16.387402, 122.20129 16.388372, 122.201341 16.387397, 122.202313 16.38737, 122.201334 16.387303, 122.201306 16.38433, 122.199272 16.384328, 122.199233 16.385289, 122.19727 16.385326, 122.197228 16.386285, 122.19429 16.386313, 122.194216 16.387273, 122.192364 16.387273, 122.192315 16.386322, 122.191367 16.38627, 122.191248 16.385304, 122.18829 16.385296, 122.188175 16.386231, 122.186248 16.386305, 122.186157 16.387214, 122.182447 16.38719, 122.182347 16.386289, 122.181481 16.386156, 122.181508 16.380347, 122.180627 16.379347, 122.18129 16.378684, 122.182754 16.378882, 122.183192 16.384347, 122.18412 16.384516, 122.18429 16.385418, 122.184418 16.384474, 122.186328 16.384385, 122.1864 16.383456, 122.188322 16.383379, 122.188383 16.382439, 122.191201 16.382435, 122.191262 16.383375, 122.19321 16.383427, 122.193265 16.384372, 122.195257 16.38438, 122.195351 16.383407, 122.197309 16.383366, 122.197345 16.382401, 122.203242 16.382395, 122.203268 16.385347, 122.204246 16.38539, 122.204276 16.386361, 122.205248 16.386388, 122.205277 16.38736, 122.20625 16.387387, 122.206277 16.38836, 122.208252 16.388384, 122.208278 16.389359, 122.211255 16.389382, 122.211279 16.390358, 122.212302 16.390358, 122.212325 16.389381, 122.213302 16.389358, 122.213326 16.388383, 122.214309 16.388347, 122.214329 16.385386, 122.21531 16.385347, 122.215316 16.377347, 122.214346 16.377291, 122.21431 16.375327, 122.213351 16.375286, 122.213311 16.373325, 122.212357 16.37328, 122.212327 16.369347, 122.21137 16.369267, 122.211319 16.367318, 122.208395 16.367242, 122.208352 16.363347, 122.207433 16.363204, 122.207362 16.362347, 122.207456 16.359512, 122.209353 16.35941, 122.209494 16.35855, 122.210441 16.358347, 122.210622 16.355678, 122.21129 16.35444, 122.21314 16.356497, 122.215732 16.356905, 122.216275 16.358347, 122.215962 16.359347, 122.215042 16.360347, 122.215802 16.361347, 122.21529 16.362784, 122.21344 16.361196, 122.209217 16.361347, 122.210157 16.36148, 122.210255 16.364382, 122.212196 16.364441, 122.21226 16.365377, 122.213203 16.365434, 122.213249 16.367347, 122.214213 16.367424, 122.214257 16.371347, 122.215227 16.37141, 122.21527 16.373367, 122.216232 16.373405, 122.216272 16.375365, 122.217237 16.3754, 122.217273 16.376364, 122.218238 16.376398, 122.218238 16.378295, 122.217265 16.378347, 122.217251 16.387307, 122.216277 16.387334, 122.216272 16.389365, 122.217253 16.389384, 122.217303 16.390359, 122.217328 16.389385, 122.21929 16.389366, 122.219331 16.388387, 122.22129 16.388367, 122.221333 16.38739, 122.223305 16.387362, 122.223336 16.386393, 122.224306 16.386362, 122.224339 16.385395, 122.227241 16.385396, 122.227241 16.387298, 122.226274 16.387331, 122.226244 16.3883, 122.225275 16.388331, 122.225245 16.389301, 122.22329 16.389325, 122.223247 16.390304, 122.22129 16.390326, 122.22125 16.391306, 122.21929 16.391327, 122.219252 16.392309, 122.217278 16.392334, 122.217278 16.393359, 122.218253 16.393384, 122.21829 16.394366, 122.219304 16.39436, 122.219332 16.393388, 122.224246 16.393391, 122.224246 16.395302, 122.221276 16.395333, 122.221248 16.397305, 122.219332 16.397305, 122.219304 16.396333, 122.218277 16.396334, 122.218248 16.398305, 122.217276 16.398333, 122.217248 16.399304, 122.216276 16.399333, 122.216248 16.401304, 122.215276 16.401332, 122.215247 16.402304, 122.214276 16.402332, 122.214245 16.404301, 122.213275 16.404331, 122.213242 16.405299, 122.212274 16.40533, 122.21224 16.406296, 122.208272 16.406328, 122.208232 16.407288, 122.207271 16.407328, 122.207233 16.408289, 122.206271 16.408327, 122.206229 16.409286, 122.20527 16.409326, 122.205226 16.410283, 122.204268 16.410325, 122.204219 16.412275, 122.203266 16.412322, 122.203215 16.413271, 122.202264 16.413321, 122.20221 16.414266, 122.201262 16.414319, 122.201238 16.416347, 122.202174 16.416463, 122.202169 16.419226, 122.201251 16.419307, 122.201169 16.420225, 122.200248 16.420304, 122.200156 16.421212, 122.199242 16.421298, 122.199136 16.422192, 122.198235 16.422291, 122.198091 16.424148, 122.197172 16.424347, 122.19718 16.425456, 122.197906 16.425731, 122.198098 16.426347, 122.197938 16.428699, 122.198296 16.429352))","POLYGON ((122.204443 16.4095, 122.203829 16.409347, 122.203676 16.408347, 122.205445 16.406347, 122.204548 16.406088, 122.204384 16.403347, 122.203455 16.403182, 122.20329 16.401276, 122.203125 16.402182, 122.202229 16.402286, 122.202084 16.403141, 122.20021 16.403266, 122.200021 16.404077, 122.199185 16.404241, 122.198901 16.404957, 122.197111 16.405167, 122.196723 16.405779, 122.195388 16.406249, 122.194622 16.405347, 122.195814 16.40387, 122.197412 16.403469, 122.197601 16.402657, 122.198381 16.402438, 122.198538 16.401594, 122.200357 16.401413, 122.200472 16.400528, 122.201346 16.400403, 122.201451 16.399507, 122.203334 16.399391, 122.203414 16.39847, 122.204347 16.398347, 122.204399 16.396455, 122.205342 16.396347, 122.205338 16.395347, 122.204389 16.395248, 122.204323 16.394314, 122.202401 16.394236, 122.202329 16.393307, 122.201414 16.393223, 122.201352 16.390285, 122.199542 16.390095, 122.199392 16.389244, 122.198666 16.388971, 122.198666 16.387723, 122.200973 16.387664, 122.20129 16.388455, 122.201499 16.387555, 122.202365 16.387422, 122.20142 16.387216, 122.201349 16.384288, 122.199187 16.384244, 122.198873 16.384929, 122.197074 16.385131, 122.19629 16.385898, 122.195527 16.385347, 122.195638 16.384347, 122.19629 16.383695, 122.19729 16.383587, 122.197589 16.382646, 122.203111 16.382526, 122.203219 16.385347, 122.204163 16.385474, 122.204251 16.386386, 122.205179 16.386458, 122.205255 16.387382, 122.206188 16.387449, 122.206258 16.388379, 122.208202 16.388434, 122.20829 16.389387, 122.211215 16.389422, 122.211266 16.39037, 122.212313 16.39037, 122.212361 16.389417, 122.213315 16.389371, 122.213368 16.388425, 122.214332 16.388347, 122.214384 16.38544, 122.215341 16.385347, 122.215402 16.377347, 122.214625 16.377012, 122.214444 16.375193, 122.21362 16.374347, 122.213765 16.372821, 122.21429 16.372062, 122.215092 16.373545, 122.215829 16.373808, 122.216186 16.375451, 122.217027 16.37561, 122.21721 16.376426, 122.218057 16.37658, 122.218174 16.377347, 122.218057 16.378114, 122.217192 16.378347, 122.217195 16.387251, 122.216259 16.387316, 122.216248 16.389388, 122.217207 16.38943, 122.217319 16.390376, 122.21738 16.389436, 122.21929 16.389394, 122.219393 16.38845, 122.22129 16.388401, 122.221412 16.387468, 122.223337 16.387393, 122.223438 16.386495, 122.224343 16.3864, 122.224468 16.385525, 122.227107 16.38553, 122.227107 16.387163, 122.226233 16.387289, 122.226135 16.388191, 122.225241 16.388297, 122.225149 16.389205, 122.22329 16.389282, 122.223171 16.390227, 122.22129 16.390292, 122.221189 16.391245, 122.21929 16.391299, 122.219202 16.392258, 122.217251 16.392347, 122.217263 16.393374, 122.218207 16.39343, 122.21829 16.394393, 122.219325 16.394382, 122.219401 16.393458, 122.224155 16.393482, 122.224155 16.395211, 122.221253 16.39531, 122.221177 16.397233, 122.219403 16.397233, 122.219326 16.396311, 122.218259 16.396316, 122.218177 16.398233, 122.217253 16.398309, 122.217174 16.39923, 122.216253 16.399309, 122.216174 16.40123, 122.215252 16.401308, 122.21517 16.402227, 122.214249 16.402305, 122.214145 16.404202, 122.213239 16.404295, 122.213121 16.405177, 122.212229 16.405286, 122.212087 16.406144, 122.208173 16.40623, 122.206878 16.407934, 122.204443 16.4095))","POLYGON ((122.198296 16.429352, 122.19729 16.429857, 122.196979 16.429658, 122.196509 16.427347, 122.195632 16.427005, 122.1954 16.423347, 122.19551 16.422567, 122.196356 16.422412, 122.196462 16.420518, 122.197343 16.420399, 122.197437 16.419494, 122.19833 16.419307, 122.196418 16.419219, 122.19629 16.418277, 122.194444 16.418193, 122.194345 16.417292, 122.193467 16.41717, 122.193355 16.416281, 122.192512 16.416125, 122.192353 16.415284, 122.187435 16.415202, 122.187435 16.413492, 122.188326 16.413311, 122.187396 16.413241, 122.187326 16.41231, 122.186403 16.412234, 122.18629 16.411284, 122.184425 16.411212, 122.18429 16.410271, 122.183229 16.410286, 122.183096 16.411153, 122.18229 16.41125, 122.176588 16.411049, 122.175885 16.410751, 122.175683 16.409347, 122.17629 16.408739, 122.177074 16.409563, 122.18129 16.409454, 122.181478 16.408535, 122.18529 16.408421, 122.186142 16.408494, 122.18629 16.409409, 122.188168 16.409468, 122.188252 16.410384, 122.18929 16.410394, 122.189379 16.409435, 122.190319 16.409375, 122.190371 16.408427, 122.191317 16.408373, 122.191364 16.406421, 122.193324 16.406347, 122.192359 16.406278, 122.19229 16.405311, 122.189369 16.405267, 122.189369 16.403426, 122.194221 16.403416, 122.194268 16.404369, 122.195258 16.404379, 122.19535 16.403406, 122.19729 16.403375, 122.197345 16.402401, 122.198308 16.402364, 122.198343 16.401399, 122.20029 16.401372, 122.200339 16.400395, 122.201306 16.400363, 122.201337 16.399394, 122.20329 16.399369, 122.203334 16.39839, 122.204304 16.398361, 122.204332 16.396388, 122.205304 16.39636, 122.20531 16.395347, 122.20433 16.395307, 122.20429 16.394326, 122.202332 16.394305, 122.202304 16.393332, 122.201334 16.393303, 122.201307 16.39033, 122.199343 16.390294, 122.199308 16.389328, 122.198347 16.38929, 122.198347 16.387403, 122.201235 16.387402, 122.20129 16.388372, 122.201341 16.387397, 122.202313 16.38737, 122.201334 16.387303, 122.201306 16.38433, 122.199272 16.384328, 122.199233 16.385289, 122.19727 16.385326, 122.197228 16.386285, 122.19429 16.386313, 122.194216 16.387273, 122.192364 16.387273, 122.192315 16.386322, 122.191367 16.38627, 122.191248 16.385304, 122.18829 16.385296, 122.188175 16.386231, 122.186248 16.386305, 122.186157 16.387214, 122.182447 16.38719, 122.182347 16.386289, 122.181481 16.386156, 122.181508 16.380347, 122.180627 16.379347, 122.18129 16.378684, 122.182754 16.378882, 122.183192 16.384347, 122.18412 16.384516, 122.18429 16.385418, 122.184418 16.384474, 122.186328 16.384385, 122.1864 16.383456, 122.188322 16.383379, 122.188383 16.382439, 122.191201 16.382435, 122.191262 16.383375, 122.19321 16.383427, 122.193265 16.384372, 122.195257 16.38438, 122.195351 16.383407, 122.197309 16.383366, 122.197345 16.382401, 122.203242 16.382395, 122.203268 16.385347, 122.204246 16.38539, 122.204276 16.386361, 122.205248 16.386388, 122.205277 16.38736, 122.20625 16.387387, 122.206277 16.38836, 122.208252 16.388384, 122.208278 16.389359, 122.211255 16.389382, 122.211279 16.390358, 122.212302 16.390358, 122.212325 16.389381, 122.213302 16.389358, 122.213326 16.388383, 122.214309 16.388347, 122.214329 16.385386, 122.21531 16.385347, 122.215316 16.377347, 122.214346 16.377291, 122.21431 16.375327, 122.213351 16.375286, 122.213311 16.373325, 122.212357 16.37328, 122.212327 16.369347, 122.21137 16.369267, 122.211319 16.367318, 122.208395 16.367242, 122.208352 16.363347, 122.207433 16.363204, 122.207362 16.362347, 122.207456 16.359512, 122.209353 16.35941, 122.209494 16.35855, 122.210441 16.358347, 122.210622 16.355678, 122.21129 16.35444, 122.21314 16.356497, 122.215732 16.356905, 122.216275 16.358347, 122.215962 16.359347, 122.215042 16.360347, 122.215802 16.361347, 122.21529 16.362784, 122.21344 16.361196, 122.209217 16.361347, 122.210157 16.36148, 122.210255 16.364382, 122.212196 16.364441, 122.21226 16.365377, 122.213203 16.365434, 122.213249 16.367347, 122.214213 16.367424, 122.214257 16.371347, 122.215227 16.37141, 122.21527 16.373367, 122.216232 16.373405, 122.216272 16.375365, 122.217237 16.3754, 122.217273 16.376364, 122.218238 16.376398, 122.218238 16.378295, 122.217265 16.378347, 122.217251 16.387307, 122.216277 16.387334, 122.216272 16.389365, 122.217253 16.389384, 122.217303 16.390359, 122.217328 16.389385, 122.21929 16.389366, 122.219331 16.388387, 122.22129 16.388367, 122.221333 16.38739, 122.223305 16.387362, 122.223336 16.386393, 122.224306 16.386362, 122.224339 16.385395, 122.227241 16.385396, 122.227241 16.387298, 122.226274 16.387331, 122.226244 16.3883, 122.225275 16.388331, 122.225245 16.389301, 122.22329 16.389325, 122.223247 16.390304, 122.22129 16.390326, 122.22125 16.391306, 122.21929 16.391327, 122.219252 16.392309, 122.217278 16.392334, 122.217278 16.393359, 122.218253 16.393384, 122.21829 16.394366, 122.219304 16.39436, 122.219332 16.393388, 122.224246 16.393391, 122.224246 16.395302, 122.221276 16.395333, 122.221248 16.397305, 122.219332 16.397305, 122.219304 16.396333, 122.218277 16.396334, 122.218248 16.398305, 122.217276 16.398333, 122.217248 16.399304, 122.216276 16.399333, 122.216248 16.401304, 122.215276 16.401332, 122.215247 16.402304, 122.214276 16.402332, 122.214245 16.404301, 122.213275 16.404331, 122.213242 16.405299, 122.212274 16.40533, 122.21224 16.406296, 122.208272 16.406328, 122.208232 16.407288, 122.207271 16.407328, 122.207233 16.408289, 122.206271 16.408327, 122.206229 16.409286, 122.20527 16.409326, 122.205226 16.410283, 122.204268 16.410325, 122.204219 16.412275, 122.203266 16.412322, 122.203215 16.413271, 122.202264 16.413321, 122.20221 16.414266, 122.201262 16.414319, 122.201238 16.416347, 122.202174 16.416463, 122.202169 16.419226, 122.201251 16.419307, 122.201169 16.420225, 122.200248 16.420304, 122.200156 16.421212, 122.199242 16.421298, 122.199136 16.422192, 122.198235 16.422291, 122.198091 16.424148, 122.197172 16.424347, 122.19718 16.425456, 122.197906 16.425731, 122.198098 16.426347, 122.197938 16.428699, 122.198296 16.429352))"
