0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
15.498333333333333,223.00833333333333,52.105000000000004,279.32166666666666,270.9433333333333,245.16333333333333,245.86666666666667,242.685,193.02166666666665,182.80333333333334,159.33666666666667,115.88000000000001,121.78999999999999,124.83500000000001,153.18333333333334,127.78999999999999,128.66333333333333,149.875,145.42666666666668,147.67166666666665,173.24333333333334,165.92666666666668,146.91,149.14,152.02666666666667,156.24833333333333,154.79500000000002,155.68666666666667,170.225,177.27,185.24333333333334,205.98333333333332,255.42999999999998,292.2433333333333,300.6633333333333,308.03333333333336,314.90833333333336,324.48833333333334,318.73833333333334,329.3666666666667,330.185,339.7866666666667,336.97999999999996,337.7916666666667,342.11333333333334,366.62666666666667,375.1683333333333,378.87666666666667,374.07166666666666,385.1716666666667,387.4566666666667,389.23499999999996,394.295,395.47,432.0416666666667,442.8433333333333,402.9916666666667,429.8183333333333,406.4866666666667,415.81,451.26666666666665,417.28333333333336,420.96666666666664,456.7916666666667,467.77833333333336,460.7933333333333,479.1616666666667,499.59166666666664,508.17333333333335,506.73499999999996,477.8566666666667,483.78,489.365,517.07,494.8016666666666,524.0633333333333,542.81,550.8616666666666,558.3016666666666
15.521666666666667,223.03166666666667,52.12833333333333,279.345,270.96666666666664,245.18666666666667,245.89,242.70833333333334,193.04500000000002,182.82666666666668,159.36,115.90333333333334,121.81333333333333,124.85833333333333,153.20666666666665,127.81333333333333,128.68666666666667,149.89833333333334,145.45,147.69500000000002,173.26666666666668,165.95,146.93333333333334,149.16333333333333,152.05,156.27166666666665,154.81833333333333,155.71,170.24833333333333,177.29333333333335,185.26666666666668,206.00666666666666,255.45333333333335,292.26666666666665,300.68666666666667,308.0566666666667,314.9316666666667,324.51166666666666,318.76166666666666,329.39000000000004,330.2083333333333,339.81,337.00333333333333,337.815,342.13666666666666,366.65,375.19166666666666,378.9,374.095,385.195,387.47999999999996,389.2583333333333,394.3183333333333,395.4933333333333,432.065,442.8666666666667,403.01500000000004,429.84166666666664,406.51,415.8333333333333,451.29,417.3066666666667,420.99,456.815,467.8016666666666,460.81666666666666,479.185,499.615,508.19666666666666,506.7583333333333,477.88,483.80333333333334,489.3883333333333,517.0933333333334,494.825,524.0866666666667,542.8333333333334,550.885,558.325
13.68,221.19,50.28666666666666,277.50333333333333,269.125,243.345,244.04833333333332,240.86666666666667,191.20333333333335,180.985,157.51833333333335,114.06166666666667,119.97166666666666,123.01666666666667,151.36499999999998,125.97166666666666,126.845,148.05666666666667,143.60833333333332,145.85333333333335,171.425,164.10833333333332,145.09166666666667,147.32166666666666,150.20833333333334,154.42999999999998,152.97666666666666,153.86833333333334,168.40666666666667,175.45166666666668,183.425,204.165,253.61166666666668,290.425,298.845,306.21500000000003,313.09000000000003,322.67,316.92,327.54833333333335,328.3666666666667,337.9683333333333,335.1616666666667,335.97333333333336,340.295,364.80833333333334,373.35,377.05833333333334,372.25333333333333,383.35333333333335,385.6383333333333,387.4166666666667,392.47666666666663,393.65166666666664,430.22333333333336,441.025,401.17333333333335,428.0,404.6683333333333,413.9916666666667,449.4483333333334,415.46500000000003,419.14833333333337,454.97333333333336,465.96,458.975,477.3433333333333,497.77333333333337,506.35499999999996,504.9166666666667,476.0383333333333,481.9616666666667,487.5466666666667,515.2516666666667,492.98333333333335,522.245,540.9916666666667,549.0433333333333,556.4833333333333
213.47333333333333,6.255,226.78833333333333,204.74166666666667,196.36333333333332,170.58333333333334,171.2866666666667,168.105,85.45166666666667,95.67,119.13666666666667,171.86,177.77,158.95499999999998,132.75666666666666,151.09166666666667,156.18166666666667,142.17999999999998,171.42833333333334,178.77666666666667,199.92833333333334,192.61166666666668,172.05666666666667,175.825,178.62333333333333,182.93333333333334,181.48,159.11333333333332,196.91,203.95499999999998,211.92833333333334,232.66833333333335,282.115,318.92833333333334,327.34833333333336,334.7183333333333,341.5933333333333,351.17333333333335,345.42333333333335,356.0516666666666,356.87,366.47166666666664,363.665,364.47666666666663,368.79833333333335,393.31166666666667,401.85333333333335,405.56166666666667,400.7566666666667,411.8566666666667,414.14166666666665,415.92,420.97999999999996,422.155,458.72666666666663,469.52833333333336,429.6766666666666,456.50333333333333,433.1716666666667,442.495,477.95166666666665,443.9683333333333,447.65166666666664,483.47666666666663,494.4633333333333,487.47833333333335,505.84666666666664,526.2766666666666,534.8583333333333,533.42,504.5416666666667,510.46500000000003,516.05,543.755,521.4866666666667,550.7483333333333,569.495,577.5466666666667,584.9866666666666
15.521666666666667,223.03166666666667,52.12833333333333,279.345,270.96666666666664,245.18666666666667,245.89,242.70833333333334,193.04500000000002,182.82666666666668,159.36,115.90333333333334,121.81333333333333,124.85833333333333,153.20666666666665,127.81333333333333,128.68666666666667,149.89833333333334,145.45,147.69500000000002,173.26666666666668,165.95,146.93333333333334,149.16333333333333,152.05,156.27166666666665,154.81833333333333,155.71,170.24833333333333,177.29333333333335,185.26666666666668,206.00666666666666,255.45333333333335,292.26666666666665,300.68666666666667,308.0566666666667,314.9316666666667,324.51166666666666,318.76166666666666,329.39000000000004,330.2083333333333,339.81,337.00333333333333,337.815,342.13666666666666,366.65,375.19166666666666,378.9,374.095,385.195,387.47999999999996,389.2583333333333,394.3183333333333,395.4933333333333,432.065,442.8666666666667,403.01500000000004,429.84166666666664,406.51,415.8333333333333,451.29,417.3066666666667,420.99,456.815,467.8016666666666,460.81666666666666,479.185,499.615,508.19666666666666,506.7583333333333,477.88,483.80333333333334,489.3883333333333,517.0933333333334,494.825,524.0866666666667,542.8333333333334,550.885,558.325
1.3483333333333334,209.79,38.88666666666666,266.10333333333335,257.725,231.94500000000002,232.64833333333334,229.46666666666667,179.80333333333334,169.585,146.11833333333334,102.66166666666666,108.57166666666667,111.61666666666666,139.965,114.57166666666667,115.445,136.65666666666667,132.20833333333334,134.45333333333332,160.025,152.70833333333334,133.69166666666666,135.92166666666668,138.80833333333334,143.03,141.57666666666668,142.46833333333333,157.00666666666666,164.05166666666668,172.025,192.765,242.21166666666667,279.025,287.445,294.815,301.69,311.27000000000004,305.52000000000004,316.14833333333337,316.96666666666664,326.5683333333333,323.76166666666666,324.5733333333334,328.89500000000004,353.40833333333336,361.95,365.65833333333336,360.85333333333335,371.9533333333333,374.23833333333334,376.01666666666665,381.07666666666665,382.25166666666667,418.8233333333334,429.625,389.77333333333337,416.6,393.2683333333333,402.59166666666664,438.04833333333335,404.065,407.74833333333333,443.5733333333334,454.56,447.575,465.9433333333333,486.37333333333333,494.955,493.51666666666665,464.6383333333333,470.56166666666667,476.14666666666665,503.85166666666663,481.5833333333333,510.845,529.5916666666667,537.6433333333333,545.0833333333334
276.4066666666667,211.29500000000002,309.3816666666667,5.341666666666667,8.288333333333334,45.26,33.36666666666667,38.468333333333334,290.4916666666667,300.71,324.1766666666666,373.1566666666667,379.06666666666666,363.995,337.7966666666667,356.1316666666667,361.22166666666664,347.22,376.4683333333333,383.81666666666666,404.9683333333333,397.65166666666664,377.09666666666664,380.865,383.6633333333333,387.97333333333336,386.52000000000004,364.15333333333336,401.95,408.995,416.9683333333333,437.7083333333333,487.155,523.9683333333334,532.3883333333333,539.7583333333333,546.6333333333333,556.2133333333334,550.4633333333334,561.0916666666667,561.91,571.5116666666667,568.705,569.5166666666667,573.8383333333334,598.3516666666667,606.8933333333333,610.6016666666667,605.7966666666667,616.8966666666668,619.1816666666667,620.9599999999999,626.02,627.1949999999999,663.7666666666667,674.5683333333333,634.7166666666667,661.5433333333333,638.2116666666666,647.535,682.9916666666667,649.0083333333333,652.6916666666667,688.5166666666667,699.5033333333333,692.5183333333333,710.8866666666667,731.3166666666667,739.8983333333333,738.4599999999999,709.5816666666667,715.505,721.09,748.795,726.5266666666666,755.7883333333334,774.535,782.5866666666666,790.0266666666666
276.4266666666666,211.315,309.40166666666664,5.361666666666666,8.308333333333334,45.28,33.38666666666667,38.48833333333334,290.51166666666666,300.72999999999996,324.19666666666666,373.1766666666666,379.0866666666667,364.01500000000004,337.81666666666666,356.15166666666664,361.2416666666667,347.24,376.48833333333334,383.8366666666667,404.98833333333334,397.6716666666667,377.1166666666667,380.885,383.68333333333334,387.9933333333333,386.54,364.17333333333335,401.97,409.01500000000004,416.98833333333334,437.72833333333335,487.175,523.9883333333333,532.4083333333333,539.7783333333333,546.6533333333333,556.2333333333333,550.4833333333333,561.1116666666666,561.9300000000001,571.5316666666666,568.725,569.5366666666666,573.8583333333333,598.3716666666667,606.9133333333334,610.6216666666667,605.8166666666667,616.9166666666666,619.2016666666666,620.98,626.0400000000001,627.215,663.7866666666666,674.5883333333334,634.7366666666666,661.5633333333334,638.2316666666667,647.5550000000001,683.0116666666667,649.0283333333333,652.7116666666666,688.5366666666666,699.5233333333333,692.5383333333334,710.9066666666666,731.3366666666666,739.9183333333333,738.48,709.6016666666667,715.525,721.11,748.815,726.5466666666667,755.8083333333333,774.5550000000001,782.6066666666667,790.0466666666667
210.24666666666664,9.481666666666666,230.015,201.515,193.13666666666668,167.35666666666665,168.06,164.87833333333336,88.67833333333333,98.89666666666668,122.36333333333333,175.08666666666667,180.99666666666664,162.18166666666667,135.98333333333332,154.31833333333333,159.40833333333333,145.40666666666667,174.655,182.00333333333336,203.155,195.8383333333333,175.28333333333333,179.05166666666668,181.85,186.16,184.70666666666665,162.34,200.13666666666668,207.18166666666667,215.155,235.895,285.34166666666664,322.155,330.575,337.945,344.82,354.4,348.65,359.27833333333336,360.09666666666664,369.6983333333334,366.89166666666665,367.7033333333333,372.025,396.5383333333333,405.08,408.7883333333333,403.98333333333335,415.0833333333333,417.3683333333333,419.14666666666665,424.2066666666667,425.3816666666667,461.9533333333333,472.755,432.90333333333336,459.72999999999996,436.39833333333337,445.72166666666664,481.17833333333334,447.195,450.87833333333333,486.7033333333333,497.69,490.705,509.0733333333334,529.5033333333333,538.0849999999999,536.6466666666666,507.7683333333333,513.6916666666667,519.2766666666666,546.9816666666667,524.7133333333334,553.975,572.7216666666667,580.7733333333333,588.2133333333334
229.93833333333333,10.21,213.97166666666666,221.20666666666665,212.82833333333335,187.04833333333332,187.75166666666667,184.57000000000002,72.635,82.85333333333332,106.32,159.04333333333335,164.95333333333335,146.13833333333332,119.94,138.275,143.36499999999998,129.36333333333334,158.61166666666668,165.96,187.11166666666668,179.79500000000002,159.23999999999998,163.00833333333333,165.80666666666667,170.11666666666667,168.66333333333333,146.29666666666665,184.09333333333333,191.13833333333332,199.11166666666668,219.85166666666666,269.29833333333335,306.1116666666667,314.5316666666667,321.90166666666664,328.77666666666664,338.3566666666667,332.6066666666667,343.23499999999996,344.05333333333334,353.655,350.84833333333336,351.65999999999997,355.9816666666667,380.495,389.0366666666667,392.745,387.94,399.04,401.325,403.10333333333335,408.1633333333333,409.3383333333333,445.90999999999997,456.7116666666667,416.85999999999996,443.68666666666667,420.35499999999996,429.67833333333334,465.135,431.15166666666664,434.835,470.65999999999997,481.64666666666665,474.6616666666667,493.03,513.4599999999999,522.0416666666666,520.6033333333334,491.725,497.64833333333337,503.23333333333335,530.9383333333333,508.67,537.9316666666667,556.6783333333333,564.73,572.17
